,0,1,2
13559,2.7824,13.5502,2.809
13560,2.3564,13.7554,2.809
13561,1.9171,13.9275,2.809
13562,1.4668,14.0646,2.809
13563,1.008,14.1653,2.809
13564,0.5432,14.2287,2.809
13565,0.0753,14.254,2.809
13566,-0.3932,14.241,2.809
13567,-0.8592,14.1898,2.809
13568,-1.3203,14.1009,2.809
13569,-1.7736,13.9754,2.809
13570,-2.2167,13.8144,2.809
13571,-2.6472,13.6196,2.809
13572,-3.0629,13.3928,2.809
13573,-3.4621,13.1364,2.809
13574,-3.8429,12.8526,2.809
13575,-4.204,12.5438,2.809
13576,-4.5443,12.2129,2.809
13577,-4.863,11.8622,2.809
13578,-5.1591,11.4947,2.809
13579,-5.4325,11.1128,2.809
13580,-5.6832,10.7191,2.809
13581,-5.911,10.3162,2.809
13582,-5.7846,9.3693,2.6568
13583,-5.9601,8.9805,2.6578
13584,-6.1146,8.588,2.6585
13585,-6.2489,8.194,2.6591
13586,-6.3636,7.7999,2.6595
13587,-6.4597,7.4076,2.6597
13588,-6.5381,7.0186,2.6598
13589,-6.5999,6.6343,2.6599
13590,-6.6459,6.2555,2.66
13591,-6.677,5.8832,2.6601
13592,-6.6941,5.5181,2.6601
13593,-6.6981,5.1608,2.6601
13594,-6.6899,4.8118,2.6601
13595,-6.6703,4.4715,2.66
13596,-6.6401,4.1403,2.6599
13597,-6.6001,3.8183,2.6598
13598,-6.5511,3.5058,2.6597
13599,-6.4938,3.2028,2.6595
13600,-6.4289,2.9093,2.6594
13601,-6.357,2.6254,2.6592
13602,-6.2786,2.351,2.659
13603,-6.1945,2.086,2.6587
13604,-6.105,1.8302,2.6585
13605,-6.0107,1.5837,2.6582
13606,-5.9121,1.3461,2.658
13607,-5.8094,1.1173,2.6577
13608,-5.7033,0.8971,2.6574
13609,-5.5938,0.6853,2.6571
13610,-5.4815,0.4818,2.6568
13611,-5.367,0.2862,2.6566
13612,-5.266,0.0986,2.6645
13613,-5.2512,-0.0839,2.7184
13614,-5.2412,-0.2668,2.7785
13615,-5.1696,-0.4452,2.809
13616,-5.039,-0.6134,2.809
13617,-4.907,-0.7746,2.809
13618,-4.7739,-0.929,2.809
13619,-4.6397,-1.0768,2.809
13620,-4.5046,-1.2181,2.809
13621,-4.3688,-1.3533,2.809
13622,-4.2323,-1.4824,2.809
13623,-4.0953,-1.6056,2.809
13624,-3.9578,-1.7232,2.809
13625,-3.8199,-1.8353,2.809
13626,-3.6817,-1.9421,2.809
13627,-3.5433,-2.0437,2.809
13628,-3.4046,-2.1403,2.809
13629,-3.2659,-2.2319,2.809
13630,-3.127,-2.3188,2.809
13631,-2.9881,-2.4011,2.809
13632,-2.8491,-2.4789,2.809
13633,-2.7101,-2.5522,2.809
13634,-2.5712,-2.6213,2.809
13635,-2.4322,-2.6862,2.809
13636,-2.2934,-2.747,2.809
13637,-2.1546,-2.8037,2.809
13638,-2.0159,-2.8566,2.809
13639,-1.8772,-2.9056,2.809
13640,-1.7387,-2.9508,2.809
13641,-1.6002,-2.9924,2.809
13642,-1.4618,-3.0303,2.809
13643,-1.3235,-3.0647,2.809
13644,-1.1853,-3.0954,2.809
13645,-1.0472,-3.1227,2.809
13646,-0.9091,-3.1465,2.809
13647,-0.7711,-3.1669,2.809
13648,-0.6331,-3.1839,2.809
13649,-0.4952,-3.1975,2.809
13650,-0.3573,-3.2078,2.809
13651,-0.2195,-3.2147,2.809
13652,-0.0817,-3.2184,2.809
13653,0.0562,-3.2187,2.809
13654,0.194,-3.2157,2.809
13655,0.3318,-3.2093,2.809
13656,0.4697,-3.1997,2.809
13657,0.6076,-3.1866,2.809
13658,0.7456,-3.1703,2.809
13659,0.8835,-3.1505,2.809
13660,1.0216,-3.1273,2.809
13661,1.1597,-3.1007,2.809
13662,1.2979,-3.0706,2.809
13663,1.4362,-3.0369,2.809
13664,1.5746,-2.9997,2.809
13665,1.713,-2.9589,2.809
13666,1.8516,-2.9143,2.809
13667,1.9902,-2.866,2.809
13668,2.1289,-2.8138,2.809
13669,2.2677,-2.7578,2.809
13670,2.4066,-2.6977,2.809
13671,2.5455,-2.6336,2.809
13672,2.6844,-2.5653,2.809
13673,2.8234,-2.4928,2.809
13674,2.9623,-2.4158,2.809
13675,3.1013,-2.3344,2.809
13676,3.2402,-2.2484,2.809
13677,3.379,-2.1576,2.809
13678,3.5176,-2.062,2.809
13679,3.6561,-1.9613,2.809
13680,3.7943,-1.8555,2.809
13681,3.9323,-1.7444,2.809
13682,4.0699,-1.6279,2.809
13683,4.207,-1.5057,2.809
13684,4.3436,-1.3776,2.809
13685,4.4796,-1.2436,2.809
13686,4.6148,-1.1035,2.809
13687,4.7491,-0.9569,2.809
13688,4.8825,-0.8037,2.809
13689,5.0147,-0.6438,2.809
13690,5.1456,-0.4769,2.809
13691,5.275,-0.3028,2.809
13692,5.4028,-0.1212,2.809
13693,5.5286,0.0681,2.809
13694,5.6523,0.2652,2.809
13695,5.7735,0.4704,2.809
13696,5.8921,0.684,2.809
13697,6.0077,0.9062,2.809
13698,6.1199,1.1372,2.809
13699,6.2285,1.3771,2.809
13700,6.3329,1.6263,2.809
13701,6.4329,1.8849,2.809
13702,6.5278,2.1532,2.809
13703,6.6172,2.4311,2.809
13704,6.7006,2.719,2.809
13705,6.7773,3.0168,2.809
13706,0.0,-3.0763,2.809
13707,0.1329,-3.0746,2.809
13708,0.2658,-3.0697,2.809
13709,0.3986,-3.0616,2.809
13710,0.5315,-3.0501,2.809
13711,0.6644,-3.0354,2.809
13712,0.7974,-3.0173,2.809
13713,0.9303,-2.9959,2.809
13714,1.0632,-2.9712,2.809
13715,1.1962,-2.943,2.809
13716,1.3292,-2.9114,2.809
13717,1.4622,-2.8763,2.809
13718,1.5952,-2.8377,2.809
13719,1.7282,-2.7955,2.809
13720,1.8612,-2.7497,2.809
13721,1.9942,-2.7001,2.809
13722,2.1271,-2.6468,2.809
13723,2.26,-2.5897,2.809
13724,2.3928,-2.5286,2.809
13725,2.5256,-2.4635,2.809
13726,2.6582,-2.3944,2.809
13727,2.7907,-2.3211,2.809
13728,2.923,-2.2434,2.809
13729,3.0551,-2.1615,2.809
13730,3.187,-2.075,2.809
13731,3.3185,-1.9839,2.809
13732,3.4497,-1.8881,2.809
13733,3.5804,-1.7875,2.809
13734,3.7107,-1.6818,2.809
13735,3.8404,-1.5711,2.809
13736,3.9695,-1.4551,2.809
13737,4.0977,-1.3337,2.809
13738,4.2252,-1.2067,2.809
13739,4.3517,-1.074,2.809
13740,4.4772,-0.9355,2.809
13741,4.6014,-0.7909,2.809
13742,4.7242,-0.64,2.809
13743,4.8455,-0.4828,2.809
13744,4.9651,-0.3191,2.809
13745,5.0828,-0.1486,2.809
13746,5.1984,0.0288,2.809
13747,5.3116,0.2134,2.809
13748,5.4223,0.4051,2.809
13749,5.53,0.6044,2.809
13750,5.6346,0.8112,2.809
13751,5.7357,1.0258,2.809
13752,5.833,1.2483,2.809
13753,5.9261,1.4789,2.809
13754,6.0146,1.7177,2.809
13755,6.0981,1.9648,2.809
13756,6.1762,2.2203,2.809
13757,6.2483,2.4843,2.809
13758,6.3139,2.7567,2.809
13759,6.3726,3.0377,2.809
13760,6.4236,3.3271,2.809
13761,6.4664,3.6249,2.809
13762,6.5004,3.931,2.809
13763,6.5249,4.2451,2.809
13764,6.5392,4.567,2.809
13765,6.5426,4.8965,2.809
13766,6.5343,5.2329,2.809
13767,6.5136,5.576,2.809
13768,6.4797,5.9251,2.809
13769,6.4319,6.2795,2.809
13770,6.3693,6.6384,2.809
13771,6.2913,7.0009,2.809
13772,6.197,7.3661,2.809
13773,6.0858,7.7326,2.809
13774,5.9571,8.0993,2.809
13775,5.8102,8.4647,2.809
13776,5.6447,8.8274,2.809
13777,5.4602,9.1855,2.809
13778,5.2563,9.5375,2.809
13779,5.0329,9.8813,2.809
13780,4.7901,10.2151,2.809
13781,4.5277,10.5367,2.809
13782,4.2465,10.8442,2.809
13783,3.9466,11.1354,2.809
13784,3.6289,11.4081,2.809
13785,3.2943,11.6604,2.809
13786,2.9438,11.8902,2.809
13787,2.5788,12.0956,2.809
13788,2.2007,12.2749,2.809
13789,1.8114,12.4265,2.809
13790,1.4126,12.5491,2.809
13791,1.0063,12.6415,2.809
13792,0.5946,12.7028,2.809
13793,0.1797,12.7326,2.809
13794,-0.2361,12.7304,2.809
13795,-0.6507,12.6964,2.809
13796,-1.0618,12.6307,2.809
13797,-1.4673,12.5342,2.809
13798,-1.8649,12.4076,2.809
13799,-2.2527,12.2521,2.809
13800,-2.6291,12.0692,2.809
13801,-2.9924,11.8603,2.809
13802,-3.3406,11.6274,2.809
13803,-3.673,11.3722,2.809
13804,-3.9883,11.0969,2.809
13805,-4.2857,10.8034,2.809
13806,-4.5645,10.4938,2.809
13807,-4.8241,10.1704,2.809
13808,-5.0644,9.8352,2.809
13809,-5.2851,9.4901,2.809
13810,-5.4424,9.064,2.7865
13811,-5.3607,8.3021,2.6566
13812,-5.5154,7.9596,2.6569
13813,-5.653,7.615,2.6574
13814,-5.7731,7.2689,2.6577
13815,-5.8767,6.9229,2.658
13816,-5.9643,6.5783,2.6582
13817,-6.0365,6.236,2.6584
13818,-6.0941,5.8972,2.6585
13819,-6.1378,5.5627,2.6586
13820,-6.1683,5.2332,2.6587
13821,-6.1864,4.9093,2.6587
13822,-6.1927,4.5918,2.6588
13823,-6.188,4.2809,2.6587
13824,-6.173,3.9771,2.6587
13825,-6.1484,3.6807,2.6586
13826,-6.1149,3.392,2.6585
13827,-6.073,3.1111,2.6584
13828,-6.0234,2.8381,2.6583
13829,-5.9666,2.5732,2.6581
13830,-5.9033,2.3163,2.658
13831,-5.8338,2.0674,2.6578
13832,-5.7588,1.8267,2.6576
13833,-5.6787,1.5938,2.6573
13834,-5.5938,1.3689,2.6571
13835,-5.5047,1.1517,2.6569
13836,-5.4179,0.9432,2.6597
13837,-5.3156,0.7402,2.6566
13838,-5.2549,0.5496,2.6763
13839,-5.2469,0.3674,2.7257
13840,-5.2384,0.1858,2.7783
13841,-5.1828,0.0043,2.809
13842,-5.0669,-0.1721,2.809
13843,-4.9489,-0.3417,2.809
13844,-4.8291,-0.5046,2.809
13845,-4.7076,-0.6609,2.809
13846,-4.5845,-0.8109,2.809
13847,-4.4602,-0.9546,2.809
13848,-4.3346,-1.0924,2.809
13849,-4.2079,-1.2243,2.809
13850,-4.0803,-1.3505,2.809
13851,-3.9519,-1.4712,2.809
13852,-3.8228,-1.5864,2.809
13853,-3.693,-1.6965,2.809
13854,-3.5627,-1.8014,2.809
13855,-3.4318,-1.9014,2.809
13856,-3.3006,-1.9966,2.809
13857,-3.169,-2.087,2.809
13858,-3.0372,-2.1729,2.809
13859,-2.905,-2.2542,2.809
13860,-2.7727,-2.3313,2.809
13861,-2.6402,-2.404,2.809
13862,-2.5075,-2.4726,2.809
13863,-2.3748,-2.5371,2.809
13864,-2.2419,-2.5976,2.809
13865,-2.109,-2.6543,2.809
13866,-1.9761,-2.7071,2.809
13867,-1.8431,-2.7561,2.809
13868,-1.7101,-2.8014,2.809
13869,-1.5771,-2.8431,2.809
13870,-1.4441,-2.8813,2.809
13871,-1.3111,-2.9159,2.809
13872,-1.1781,-2.947,2.809
13873,-1.0451,-2.9747,2.809
13874,-0.9122,-2.999,2.809
13875,-0.7793,-3.02,2.809
13876,-0.6463,-3.0376,2.809
13877,-0.5135,-3.0519,2.809
13878,-0.3806,-3.0629,2.809
13879,-0.2477,-3.0706,2.809
13880,-0.1148,-3.075,2.809
13881,0.0181,-3.0762,2.809
13882,0.1509,-3.0742,2.809
13883,0.2838,-3.0688,2.809
13884,0.4167,-3.0602,2.809
13885,0.5496,-3.0483,2.809
13886,0.6825,-3.0331,2.809
13887,0.8154,-3.0146,2.809
13888,0.9483,-2.9928,2.809
13889,1.0813,-2.9676,2.809
13890,1.2143,-2.9389,2.809
13891,1.3473,-2.9069,2.809
13892,1.4802,-2.8713,2.809
13893,1.6133,-2.8322,2.809
13894,1.7463,-2.7895,2.809
13895,1.8792,-2.7431,2.809
13896,2.0122,-2.6931,2.809
13897,2.1451,-2.6393,2.809
13898,2.278,-2.5816,2.809
13899,2.4109,-2.52,2.809
13900,2.5436,-2.4544,2.809
13901,2.6762,-2.3847,2.809
13902,2.8087,-2.3108,2.809
13903,2.941,-2.2326,2.809
13904,3.073,-2.15,2.809
13905,3.2048,-2.0629,2.809
13906,3.3363,-1.9712,2.809
13907,3.4674,-1.8747,2.809
13908,3.5981,-1.7734,2.809
13909,3.7283,-1.6671,2.809
13910,3.858,-1.5557,2.809
13911,3.9869,-1.4389,2.809
13912,4.1151,-1.3168,2.809
13913,4.2425,-1.189,2.809
13914,4.3688,-1.0556,2.809
13915,4.4941,-0.9162,2.809
13916,4.6181,-0.7708,2.809
13917,4.7408,-0.6191,2.809
13918,4.8619,-0.461,2.809
13919,4.9812,-0.2963,2.809
13920,5.0986,-0.1249,2.809
13921,5.2139,0.0535,2.809
13922,5.3268,0.239,2.809
13923,5.437,0.4317,2.809
13924,5.5444,0.632,2.809
13925,5.6485,0.8399,2.809
13926,5.7492,1.0555,2.809
13927,5.8459,1.2792,2.809
13928,5.9384,1.5109,2.809
13929,6.0263,1.7508,2.809
13930,6.1091,1.999,2.809
13931,6.1863,2.2557,2.809
13932,6.2576,2.5208,2.809
13933,6.3223,2.7944,2.809
13934,6.3799,3.0765,2.809
13935,6.4299,3.3671,2.809
13936,6.4716,3.666,2.809
13937,6.5043,3.9732,2.809
13938,6.5275,4.2884,2.809
13939,6.5403,4.6113,2.809
13940,6.5422,4.9417,2.809
13941,6.5323,5.2792,2.809
13942,6.5098,5.6231,2.809
13943,6.4741,5.9729,2.809
13944,6.4242,6.328,2.809
13945,6.3596,6.6875,2.809
13946,6.2794,7.0504,2.809
13947,6.1829,7.4158,2.809
13948,6.0693,7.7824,2.809
13949,5.9382,8.149,2.809
13950,5.7888,8.5142,2.809
13951,5.6208,8.8763,2.809
13952,5.4336,9.2337,2.809
13953,5.2271,9.5847,2.809
13954,5.0011,9.9273,2.809
13955,4.7556,10.2595,2.809
13956,4.4906,10.5794,2.809
13957,4.2068,10.8847,2.809
13958,3.9045,11.1735,2.809
13959,3.5844,11.4436,2.809
13960,3.2475,11.6929,2.809
13961,2.8951,11.9195,2.809
13962,2.5282,12.1215,2.809
13963,2.1485,12.2972,2.809
13964,1.7578,12.4449,2.809
13965,1.3579,12.5634,2.809
13966,0.9507,12.6517,2.809
13967,0.5384,12.7087,2.809
13968,0.1233,12.7341,2.809
13969,-0.2926,12.7276,2.809
13970,-0.7068,12.6893,2.809
13971,-1.1172,12.6194,2.809
13972,-1.5218,12.5187,2.809
13973,-1.9182,12.3882,2.809
13974,-2.3046,12.2289,2.809
13975,-2.6791,12.0423,2.809
13976,-3.0404,11.8301,2.809
13977,-3.3867,11.594,2.809
13978,-3.7168,11.336,2.809
13979,-4.0298,11.058,2.809
13980,-4.3247,10.7622,2.809
13981,-4.6008,10.4507,2.809
13982,-4.8579,10.1255,2.809
13983,-5.0955,9.7888,2.809
13984,-5.3135,9.4426,2.809
13985,-5.4059,8.9136,2.7549
13986,-5.3827,8.2556,2.6566
13987,-5.5352,7.9129,2.657
13988,-5.6703,7.5681,2.6575
13989,-5.7881,7.2219,2.6577
13990,-5.8895,6.876,2.658
13991,-5.975,6.5316,2.6582
13992,-6.0452,6.1898,2.6584
13993,-6.1009,5.8515,2.6585
13994,-6.1427,5.5176,2.6586
13995,-6.1715,5.1888,2.6587
13996,-6.1879,4.8658,2.6588
13997,-6.1927,4.5491,2.6588
13998,-6.1866,4.2392,2.6587
13999,-6.1703,3.9364,2.6587
14000,-6.1444,3.6411,2.6586
14001,-6.1097,3.3534,2.6585
14002,-6.0667,3.0735,2.6584
14003,-6.0161,2.8016,2.6583
14004,-5.9584,2.5378,2.6581
14005,-5.8942,2.282,2.6579
14006,-5.824,2.0343,2.6577
14007,-5.7482,1.7946,2.6575
14008,-5.6674,1.5628,2.6573
14009,-5.582,1.3389,2.6571
14010,-5.4923,1.1228,2.6568
14011,-5.3989,0.9143,2.6566
14012,-5.3023,0.7133,2.6566
14013,-5.2539,0.5248,2.6829
14014,-5.2458,0.3427,2.7327
14015,-5.2371,0.1612,2.7857
14016,-5.1672,-0.02,2.809
14017,-5.051,-0.1956,2.809
14018,-4.9328,-0.3642,2.809
14019,-4.8127,-0.5262,2.809
14020,-4.6909,-0.6816,2.809
14021,-4.5677,-0.8307,2.809
14022,-4.4432,-0.9737,2.809
14023,-4.3174,-1.1106,2.809
14024,-4.1906,-1.2417,2.809
14025,-4.063,-1.3672,2.809
14026,-3.9344,-1.4871,2.809
14027,-3.8052,-1.6017,2.809
14028,-3.6753,-1.711,2.809
14029,-3.5449,-1.8153,2.809
14030,-3.4141,-1.9146,2.809
14031,-3.2828,-2.0091,2.809
14032,-3.1511,-2.0989,2.809
14033,-3.0192,-2.1842,2.809
14034,-2.8871,-2.265,2.809
14035,-2.7547,-2.3414,2.809
14036,-2.6222,-2.4136,2.809
14037,-2.4895,-2.4816,2.809
14038,-2.3567,-2.5456,2.809
14039,-2.2239,-2.6055,2.809
14040,-2.091,-2.6617,2.809
14041,-1.958,-2.7139,2.809
14042,-1.825,-2.7625,2.809
14043,-1.692,-2.8073,2.809
14044,-1.559,-2.8485,2.809
14045,-1.426,-2.8862,2.809
14046,-1.2931,-2.9203,2.809
14047,-1.1601,-2.951,2.809
14048,-1.0271,-2.9782,2.809
14049,-0.8941,-3.0021,2.809
14050,-0.7612,-3.0226,2.809
14051,-0.6283,-3.0397,2.809
14052,-0.4954,-3.0536,2.809
14053,-0.3625,-3.0641,2.809
14054,-0.2296,-3.0714,2.809
14055,-0.0968,-3.0754,2.809
14056,0.0361,-3.0761,2.809
14057,0.169,-3.0736,2.809
14058,0.3019,-3.0678,2.809
14059,0.4347,-3.0588,2.809
14060,0.5676,-3.0465,2.809
14061,0.7005,-3.0308,2.809
14062,0.8335,-3.0119,2.809
14063,0.9664,-2.9896,2.809
14064,1.0993,-2.9639,2.809
14065,1.2323,-2.9348,2.809
14066,1.3653,-2.9022,2.809
14067,1.4983,-2.8662,2.809
14068,1.6313,-2.8266,2.809
14069,1.7643,-2.7834,2.809
14070,1.8973,-2.7366,2.809
14071,2.0303,-2.686,2.809
14072,2.1632,-2.6317,2.809
14073,2.2961,-2.5735,2.809
14074,2.4289,-2.5113,2.809
14075,2.5616,-2.4452,2.809
14076,2.6942,-2.3749,2.809
14077,2.8266,-2.3004,2.809
14078,2.9589,-2.2216,2.809
14079,3.0909,-2.1384,2.809
14080,3.2227,-2.0507,2.809
14081,3.3542,-1.9584,2.809
14082,3.4852,-1.8613,2.809
14083,3.6159,-1.7593,2.809
14084,3.746,-1.6523,2.809
14085,3.8755,-1.5401,2.809
14086,4.0044,-1.4227,2.809
14087,4.1325,-1.2998,2.809
14088,4.2597,-1.1712,2.809
14089,4.3859,-1.037,2.809
14090,4.511,-0.8968,2.809
14091,4.6349,-0.7505,2.809
14092,4.7573,-0.598,2.809
14093,4.8782,-0.439,2.809
14094,4.9973,-0.2734,2.809
14095,5.1144,-0.1011,2.809
14096,5.2294,0.0782,2.809
14097,5.3419,0.2647,2.809
14098,5.4518,0.4585,2.809
14099,5.5587,0.6598,2.809
14100,5.6624,0.8687,2.809
14101,5.7625,1.0854,2.809
14102,5.8587,1.3101,2.809
14103,5.9506,1.543,2.809
14104,6.0378,1.784,2.809
14105,6.1199,2.0334,2.809
14106,6.1964,2.2912,2.809
14107,6.2668,2.5574,2.809
14108,6.3306,2.8322,2.809
14109,6.3872,3.1155,2.809
14110,6.4361,3.4072,2.809
14111,6.4765,3.7072,2.809
14112,6.5081,4.0155,2.809
14113,6.5298,4.3318,2.809
14114,6.5412,4.6558,2.809
14115,6.5415,4.9872,2.809
14116,6.5299,5.3255,2.809
14117,6.5057,5.6702,2.809
14118,6.4681,6.0209,2.809
14119,6.4164,6.3766,2.809
14120,6.3496,6.7366,2.809
14121,6.2673,7.0999,2.809
14122,6.1685,7.4655,2.809
14123,6.0526,7.8322,2.809
14124,5.919,8.1987,2.809
14125,5.7671,8.5636,2.809
14126,5.5965,8.9251,2.809
14127,5.4067,9.2818,2.809
14128,5.1975,9.6317,2.809
14129,4.9689,9.973,2.809
14130,4.7207,10.3037,2.809
14131,4.4532,10.6217,2.809
14132,4.1668,10.925,2.809
14133,3.862,11.2113,2.809
14134,3.5397,11.4787,2.809
14135,3.2005,11.7251,2.809
14136,2.846,11.9484,2.809
14137,2.4773,12.1469,2.809
14138,2.0961,12.3189,2.809
14139,1.704,12.4627,2.809
14140,1.303,12.5772,2.809
14141,0.8949,12.6612,2.809
14142,0.4822,12.7141,2.809
14143,0.0668,12.7351,2.809
14144,-0.3489,12.7243,2.809
14145,-0.7628,12.6816,2.809
14146,-1.1726,12.6075,2.809
14147,-1.5761,12.5027,2.809
14148,-1.9712,12.3682,2.809
14149,-2.3562,12.2051,2.809
14150,-2.729,12.015,2.809
14151,-3.0884,11.7994,2.809
14152,-3.4325,11.5602,2.809
14153,-3.7604,11.2993,2.809
14154,-4.0709,11.0188,2.809
14155,-4.3633,10.7208,2.809
14156,-4.6369,10.4073,2.809
14157,-4.8913,10.0805,2.809
14158,-5.1262,9.7423,2.809
14159,-5.3416,9.395,2.809
14160,-5.3766,8.7773,2.7273
14161,-5.4043,8.2091,2.6566
14162,-5.5545,7.8663,2.6571
14163,-5.6873,7.5211,2.6575
14164,-5.8028,7.1749,2.6578
14165,-5.902,6.8291,2.658
14166,-5.9854,6.485,2.6583
14167,-6.0536,6.1437,2.6584
14168,-6.1073,5.8059,2.6586
14169,-6.1474,5.4727,2.6587
14170,-6.1744,5.1446,2.6587
14171,-6.1892,4.8224,2.6588
14172,-6.1925,4.5067,2.6588
14173,-6.185,4.1977,2.6587
14174,-6.1673,3.8959,2.6587
14175,-6.1402,3.6015,2.6586
14176,-6.1043,3.3149,2.6585
14177,-6.0603,3.0361,2.6584
14178,-6.0086,2.7653,2.6582
14179,-5.95,2.5026,2.6581
14180,-5.885,2.2479,2.6579
14181,-5.814,2.0013,2.6577
14182,-5.7376,1.7626,2.6575
14183,-5.6561,1.532,2.6573
14184,-5.5701,1.3091,2.657
14185,-5.4798,1.094,2.6568
14186,-5.386,0.8866,2.6566
14187,-5.2889,0.6866,2.6566
14188,-5.2528,0.5001,2.6894
14189,-5.2447,0.3181,2.7397
14190,-5.2359,0.1365,2.7931
14191,-5.1515,-0.0443,2.809
14192,-5.0351,-0.2189,2.809
14193,-4.9166,-0.3866,2.809
14194,-4.7963,-0.5477,2.809
14195,-4.6743,-0.7022,2.809
14196,-4.5509,-0.8505,2.809
14197,-4.4262,-0.9926,2.809
14198,-4.3003,-1.1288,2.809
14199,-4.1734,-1.2591,2.809
14200,-4.0455,-1.3838,2.809
14201,-3.9169,-1.503,2.809
14202,-3.7876,-1.6168,2.809
14203,-3.6577,-1.7255,2.809
14204,-3.5272,-1.8291,2.809
14205,-3.3962,-1.9277,2.809
14206,-3.2649,-2.0216,2.809
14207,-3.1332,-2.1108,2.809
14208,-3.0013,-2.1954,2.809
14209,-2.8691,-2.2756,2.809
14210,-2.7367,-2.3514,2.809
14211,-2.6042,-2.423,2.809
14212,-2.4715,-2.4905,2.809
14213,-2.3387,-2.5539,2.809
14214,-2.2058,-2.6134,2.809
14215,-2.0729,-2.669,2.809
14216,-1.94,-2.7207,2.809
14217,-1.807,-2.7688,2.809
14218,-1.674,-2.8131,2.809
14219,-1.541,-2.8539,2.809
14220,-1.408,-2.891,2.809
14221,-1.275,-2.9247,2.809
14222,-1.142,-2.9549,2.809
14223,-1.009,-2.9817,2.809
14224,-0.8761,-3.0051,2.809
14225,-0.7432,-3.0251,2.809
14226,-0.6103,-3.0418,2.809
14227,-0.4774,-3.0552,2.809
14228,-0.3445,-3.0653,2.809
14229,-0.2116,-3.0721,2.809
14230,-0.0787,-3.0757,2.809
14231,0.0542,-3.076,2.809
14232,0.187,-3.073,2.809
14233,0.3199,-3.0668,2.809
14234,0.4528,-3.0573,2.809
14235,0.5857,-3.0445,2.809
14236,0.7186,-3.0284,2.809
14237,0.8515,-3.009,2.809
14238,0.9845,-2.9863,2.809
14239,1.1174,-2.9601,2.809
14240,1.2504,-2.9306,2.809
14241,1.3834,-2.8975,2.809
14242,1.5164,-2.861,2.809
14243,1.6494,-2.8209,2.809
14244,1.7824,-2.7773,2.809
14245,1.9154,-2.7299,2.809
14246,2.0483,-2.6789,2.809
14247,2.1812,-2.624,2.809
14248,2.3141,-2.5653,2.809
14249,2.4469,-2.5026,2.809
14250,2.5796,-2.4359,2.809
14251,2.7122,-2.365,2.809
14252,2.8446,-2.29,2.809
14253,2.9768,-2.2106,2.809
14254,3.1088,-2.1268,2.809
14255,3.2406,-2.0385,2.809
14256,3.372,-1.9455,2.809
14257,3.503,-1.8477,2.809
14258,3.6336,-1.745,2.809
14259,3.7636,-1.6374,2.809
14260,3.893,-1.5245,2.809
14261,4.0218,-1.4063,2.809
14262,4.1498,-1.2826,2.809
14263,4.2769,-1.1534,2.809
14264,4.4029,-1.0183,2.809
14265,4.5279,-0.8773,2.809
14266,4.6516,-0.7302,2.809
14267,4.7738,-0.5768,2.809
14268,4.8944,-0.4169,2.809
14269,5.0133,-0.2504,2.809
14270,5.1302,-0.0771,2.809
14271,5.2448,0.1031,2.809
14272,5.357,0.2906,2.809
14273,5.4665,0.4854,2.809
14274,5.573,0.6877,2.809
14275,5.6762,0.8977,2.809
14276,5.7759,1.1155,2.809
14277,5.8715,1.3413,2.809
14278,5.9628,1.5752,2.809
14279,6.0493,1.8174,2.809
14280,6.1306,2.0679,2.809
14281,6.2063,2.3268,2.809
14282,6.2759,2.5943,2.809
14283,6.3387,2.8702,2.809
14284,0.0,-2.9405,2.809
14285,0.1282,-2.9389,2.809
14286,0.2563,-2.9341,2.809
14287,0.3845,-2.926,2.809
14288,0.5126,-2.9148,2.809
14289,0.6407,-2.9003,2.809
14290,0.7688,-2.8826,2.809
14291,0.8969,-2.8616,2.809
14292,1.025,-2.8373,2.809
14293,1.153,-2.8097,2.809
14294,1.281,-2.7787,2.809
14295,1.409,-2.7443,2.809
14296,1.5368,-2.7064,2.809
14297,1.6646,-2.6651,2.809
14298,1.7924,-2.6202,2.809
14299,1.92,-2.5717,2.809
14300,2.0474,-2.5195,2.809
14301,2.1748,-2.4636,2.809
14302,2.3019,-2.404,2.809
14303,2.4289,-2.3404,2.809
14304,2.5556,-2.2729,2.809
14305,2.682,-2.2014,2.809
14306,2.8081,-2.1257,2.809
14307,2.9339,-2.0459,2.809
14308,3.0593,-1.9617,2.809
14309,3.1841,-1.8732,2.809
14310,3.3085,-1.7801,2.809
14311,3.4322,-1.6824,2.809
14312,3.5554,-1.58,2.809
14313,3.6777,-1.4727,2.809
14314,3.7992,-1.3604,2.809
14315,3.9197,-1.2431,2.809
14316,4.0392,-1.1205,2.809
14317,4.1575,-0.9926,2.809
14318,4.2746,-0.8591,2.809
14319,4.3902,-0.72,2.809
14320,4.5042,-0.5752,2.809
14321,4.6164,-0.4245,2.809
14322,4.7267,-0.2677,2.809
14323,4.8348,-0.1047,2.809
14324,4.9406,0.0647,2.809
14325,5.0439,0.2405,2.809
14326,5.1443,0.4229,2.809
14327,5.2416,0.612,2.809
14328,5.3355,0.808,2.809
14329,5.4258,1.011,2.809
14330,5.5121,1.221,2.809
14331,5.5941,1.4382,2.809
14332,5.6713,1.6626,2.809
14333,5.7434,1.8943,2.809
14334,5.81,2.1332,2.809
14335,5.8706,2.3795,2.809
14336,5.9247,2.6331,2.809
14337,5.9719,2.894,2.809
14338,6.0117,3.162,2.809
14339,6.0434,3.437,2.809
14340,6.0666,3.7188,2.809
